data;fatturato;settore
03/01/20;20770.69;Casual
03/01/20;5498.39;Fitness
03/01/20;7932.93;Pesca
03/01/20;6384.77;Running
03/01/20;33533.95;Sci
03/01/20;5019.18;Snowboard
04/01/20;8021.9;Calcio
04/01/20;38157.97;Casual
04/01/20;137.54;Ciclismo
04/01/20;5298.08;Fitness
04/01/20;177.39;Nuoto
04/01/20;19443.31;Pesca
04/01/20;1907.57;Running
04/01/20;21807.44;Sci
04/01/20;270.17;Tennis
04/01/20;10267.86;Trekking
05/01/20;2655.32;Bambino
05/01/20;12251.03;Calcio
05/01/20;20583.21;Casual
05/01/20;16374.82;Fitness
05/01/20;14119.03;Pesca
05/01/20;1978.53;Running
05/01/20;44063.8;Sci
05/01/20;8019.17;Snowboard
05/01/20;380.15;Trekking
06/01/20;17893.78;Calcio
06/01/20;23674.08;Casual
06/01/20;4762.38;Fitness
06/01/20;534.88;Mare
06/01/20;18843.75;Pesca
06/01/20;682.25;Snowboard
06/01/20;5301.08;Trekking
07/01/20;9395.13;Calcio
07/01/20;22986.37;Casual
07/01/20;9300.16;Fitness
07/01/20;3390.78;Mare
07/01/20;871.1;Nuoto
07/01/20;21789.15;Pesca
07/01/20;2374.23;Running
07/01/20;40885.88;Sci
07/01/20;13731.24;Snowboard
07/01/20;2592.55;Tennis
07/01/20;9026.17;Trekking
08/01/20;34284.15;Calcio
08/01/20;12294.69;Casual
08/01/20;7599.17;Fitness
08/01/20;5977.6;Pesca
08/01/20;4281.8;Sci
08/01/20;26361.05;Snowboard
08/01/20;918.58;Tennis
08/01/20;1144.54;Volley
09/01/20;6082.12;Bambino
09/01/20;3007.36;Basket
09/01/20;27009.73;Calcio
09/01/20;34581.07;Casual
09/01/20;3433.08;Fitness
09/01/20;12438.24;Pesca
09/01/20;18896.96;Sci
09/01/20;17813;Snowboard
09/01/20;2196.85;Volley
10/01/20;815.97;Arti marziali
10/01/20;638.59;Bambino
10/01/20;24076.6;Calcio
10/01/20;2005.82;Casual
10/01/20;5078.4;Fitness
10/01/20;16961.01;Pesca
10/01/20;817.06;Running
10/01/20;23253.81;Sci
10/01/20;21726.93;Snowboard
10/01/20;174.66;Tennis
10/01/20;7111.77;Trekking
11/01/20;815.97;Arti marziali
11/01/20;29656.86;Calcio
11/01/20;7733.99;Casual
11/01/20;270.72;Ciclismo
11/01/20;4951.77;Fitness
11/01/20;515.78;Nuoto
11/01/20;6267.97;Pesca
11/01/20;5558.97;Running
11/01/20;7079.57;Sci
11/01/20;6656.85;Snowboard
11/01/20;1224.23;Tennis
12/01/20;7622.1;Bambino
12/01/20;16925.8;Calcio
12/01/20;16706.12;Casual
12/01/20;14656.09;Fitness
12/01/20;14944.28;Pesca
12/01/20;37010.7;Sci
12/01/20;9553.14;Snowboard
12/01/20;3725.09;Trekking
13/01/20;1088.87;Basket
13/01/20;6705.97;Calcio
13/01/20;7181.64;Casual
13/01/20;12006.24;Fitness
13/01/20;496.68;Mare
13/01/20;1021.19;Nuoto
13/01/20;21040.86;Pesca
13/01/20;3815.96;Running
13/01/20;7683.5;Sci
13/01/20;12360.46;Snowboard
13/01/20;953.24;Tennis
13/01/20;10342.09;Trekking
14/01/20;763.3;Bambino
14/01/20;9346.83;Calcio
14/01/20;19192.78;Casual
14/01/20;7417.97;Fitness
14/01/20;927.86;Nuoto
14/01/20;14504.64;Pesca
14/01/20;407.99;Running
14/01/20;18607.41;Snowboard
14/01/20;2101.33;Trekking
15/01/20;25182.12;Calcio
15/01/20;5442.72;Casual
15/01/20;1891.2;Fitness
15/01/20;576.36;Nuoto
15/01/20;16677.19;Pesca
15/01/20;4661.95;Running
15/01/20;7068.11;Sci
15/01/20;4699.88;Tennis
15/01/20;8098.31;Trekking
16/01/20;14876.05;Calcio
16/01/20;12747.98;Casual
16/01/20;4619.65;Fitness
16/01/20;17634.53;Pesca
16/01/20;1636.04;Running
16/01/20;10872.34;Sci
16/01/20;10184.36;Snowboard
16/01/20;567.63;Tennis
17/01/20;763.3;Bambino
17/01/20;15997.4;Calcio
17/01/20;14452.51;Casual
17/01/20;4586.08;Fitness
17/01/20;18514.9;Pesca
17/01/20;6040.91;Running
17/01/20;1631.94;Sci
17/01/20;16860.58;Snowboard
17/01/20;1571.9;Tennis
17/01/20;1906.48;Trekking
18/01/20;13792.64;Calcio
18/01/20;5802.4;Casual
18/01/20;6570.89;Fitness
18/01/20;380.15;Mare
18/01/20;7276.33;Pesca
18/01/20;3492.03;Running
18/01/20;3670.51;Sci
19/01/20;382.06;Bambino
19/01/20;8804.85;Calcio
19/01/20;13501.45;Casual
19/01/20;244.52;Ciclismo
19/01/20;9051.27;Fitness
19/01/20;1067.86;Mare
19/01/20;188.3;Nuoto
19/01/20;8541.77;Pesca
19/01/20;6904.37;Running
19/01/20;7368.3;Snowboard
19/01/20;1472.02;Trekking
20/01/20;43195.16;Calcio
20/01/20;14946.19;Casual
20/01/20;5518.04;Fitness
20/01/20;194.03;Nuoto
20/01/20;17883.14;Pesca
20/01/20;7633.01;Running
20/01/20;9013.89;Sci
20/01/20;8896.54;Snowboard
20/01/20;2292.36;Trekking
21/01/20;1144.27;Bambino
21/01/20;14595.78;Calcio
21/01/20;2972.15;Casual
21/01/20;8131.33;Fitness
21/01/20;23364.88;Pesca
21/01/20;5018.36;Running
21/01/20;1962.7;Sci
21/01/20;8195.19;Snowboard
22/01/20;1031.56;Bambino
22/01/20;17633.98;Calcio
22/01/20;6461.45;Casual
22/01/20;4736.45;Fitness
22/01/20;39806.56;Pesca
22/01/20;3052.66;Running
22/01/20;16944.36;Sci
22/01/20;13950.65;Snowboard
22/01/20;668.61;Trekking
22/01/20;1241.7;Volley
23/01/20;4966.78;Bambino
23/01/20;13749.79;Calcio
23/01/20;7044.37;Casual
23/01/20;4511.86;Fitness
23/01/20;14418.67;Pesca
23/01/20;3436.63;Running
23/01/20;2586.55;Sci
23/01/20;9071.2;Snowboard
24/01/20;532.97;Bambino
24/01/20;9091.94;Calcio
24/01/20;532.97;Casual
24/01/20;3224.59;Fitness
24/01/20;16489.44;Pesca
24/01/20;8459.9;Sci
24/01/20;2306.01;Snowboard
24/01/20;2592.55;Tennis
24/01/20;4687.06;Trekking
25/01/20;2739.92;Calcio
25/01/20;2688.07;Casual
25/01/20;3835.61;Fitness
25/01/20;15143.22;Pesca
25/01/20;2537.97;Running
25/01/20;12660.38;Snowboard
25/01/20;2292.36;Trekking
26/01/20;1050.67;Bambino
26/01/20;16413.3;Calcio
26/01/20;9690.13;Casual
26/01/20;3563.26;Fitness
26/01/20;11148.51;Pesca
26/01/20;1929.4;Running
26/01/20;10670.39;Sci
26/01/20;1637.4;Tennis
26/01/20;7716.25;Trekking
27/01/20;2222.77;Basket
27/01/20;3678.69;Calcio
27/01/20;5437.53;Casual
27/01/20;12534.57;Fitness
27/01/20;17985.75;Pesca
27/01/20;12253.21;Snowboard
27/01/20;261.98;Tennis
28/01/20;25865.73;Calcio
28/01/20;3501.58;Casual
28/01/20;945.6;Ciclismo
28/01/20;7575.98;Fitness
28/01/20;33648.3;Pesca
28/01/20;1929.4;Running
28/01/20;7446.62;Snowboard
28/01/20;487.13;Tennis
28/01/20;1335.3;Trekking
29/01/20;4966.78;Bambino
29/01/20;17132.66;Calcio
29/01/20;2727.64;Casual
29/01/20;9365.11;Fitness
29/01/20;18306.95;Pesca
29/01/20;10643.1;Sci
29/01/20;3436.63;Snowboard
30/01/20;8700.05;Calcio
30/01/20;15573.86;Casual
30/01/20;35957.3;Fitness
30/01/20;12915.54;Pesca
30/01/20;135.09;Running
30/01/20;7024.45;Sci
30/01/20;1852.99;Tennis
30/01/20;455.74;Trekking
31/01/20;1510.5;Basket
31/01/20;1640.13;Calcio
31/01/20;2196.03;Casual
31/01/20;1419.08;Fitness
31/01/20;12725.87;Pesca
31/01/20;4636.57;Running
01/02/20;379.33;Baseball
01/02/20;712.27;Basket
01/02/20;9983.77;Calcio
01/02/20;10565.05;Casual
01/02/20;7215.75;Fitness
01/02/20;7459.72;Pesca
01/02/20;8192.46;Snowboard
01/02/20;1050.67;Tennis
02/02/20;1087.51;Bambino
02/02/20;798.23;Basket
02/02/20;14736.05;Calcio
02/02/20;7634.65;Casual
02/02/20;244.52;Ciclismo
02/02/20;9349.55;Fitness
02/02/20;1163.92;Nuoto
02/02/20;4536.42;Pesca
02/02/20;3940.95;Running
02/02/20;5717.26;Sci
02/02/20;3258.43;Snowboard
02/02/20;2041.29;Trekking
03/02/20;11692.13;Calcio
03/02/20;5192.2;Casual
03/02/20;2113.06;Fitness
03/02/20;553.99;Mare
03/02/20;871.1;Nuoto
03/02/20;12290.87;Pesca
03/02/20;5792.3;Running
03/02/20;5763.65;Sci
03/02/20;11928.46;Snowboard
03/02/20;5485.29;Tennis
04/02/20;817.34;Basket
04/02/20;27620.21;Calcio
04/02/20;4679.42;Casual
04/02/20;4440.08;Fitness
04/02/20;20126.37;Pesca
04/02/20;1910.3;Sci
04/02/20;1222.59;Snowboard
04/02/20;218.32;Tennis
04/02/20;5179.91;Trekking
05/02/20;1852.99;Bambino
05/02/20;712.27;Basket
05/02/20;40209.63;Calcio
05/02/20;8476;Casual
05/02/20;4541.87;Fitness
05/02/20;14669.74;Pesca
05/02/20;4093.5;Running
05/02/20;16677.46;Sci
05/02/20;1774.67;Snowboard
05/02/20;1226.69;Tennis
05/02/20;4011.63;Trekking
06/02/20;6928.93;Calcio
06/02/20;13845.85;Casual
06/02/20;1130.35;Fitness
06/02/20;900.84;Pesca
06/02/20;3928.67;Running
06/02/20;3252.97;Sci
06/02/20;1964.88;Tennis
07/02/20;1430;Bambino
07/02/20;9442.34;Calcio
07/02/20;11974.03;Casual
07/02/20;6554.51;Fitness
07/02/20;18595.13;Pesca
07/02/20;1363.14;Running
07/02/20;4298.18;Sci
07/02/20;1149.73;Trekking
08/02/20;7369.66;Calcio
08/02/20;16681.01;Casual
08/02/20;4968.96;Fitness
08/02/20;144.91;Nuoto
08/02/20;14241.56;Pesca
08/02/20;5730.9;Snowboard
08/02/20;189.12;Tennis
09/02/20;8886.72;Calcio
09/02/20;2591.73;Casual
09/02/20;4842.34;Fitness
09/02/20;1031.56;Nuoto
09/02/20;8691.05;Pesca
09/02/20;1363.14;Running
10/02/20;24472.31;Calcio
10/02/20;1604.65;Casual
10/02/20;1675.61;Fitness
10/02/20;23344.96;Pesca
10/02/20;8840.6;Running
10/02/20;20966.91;Sci
10/02/20;8577.25;Snowboard
10/02/20;734.37;Trekking
11/02/20;626.31;Bambino
11/02/20;1088.87;Basket
11/02/20;28591.73;Calcio
11/02/20;10830.31;Casual
11/02/20;7157.08;Fitness
11/02/20;1050.67;Nuoto
11/02/20;9939.56;Pesca
11/02/20;3438.54;Running
12/02/20;19649.07;Calcio
12/02/20;2957.42;Fitness
12/02/20;19176.14;Pesca
12/02/20;941.51;Sci
12/02/20;6385.86;Tennis
13/02/20;871.1;Arti marziali
13/02/20;3632.3;Calcio
13/02/20;8277.06;Casual
13/02/20;2303.28;Fitness
13/02/20;359.14;Mare
13/02/20;1144;Nuoto
13/02/20;16665.46;Pesca
13/02/20;7332.55;Sci
13/02/20;461.2;Tennis
13/02/20;1742.19;Trekking
13/02/20;1241.7;Volley
14/02/20;3490.39;Calcio
14/02/20;3134.26;Casual
14/02/20;913.12;Fitness
14/02/20;20591.12;Pesca
14/02/20;817.34;Running
14/02/20;3001.9;Tennis
14/02/20;3427.62;Trekking
15/02/20;1187.12;Bambino
15/02/20;791.41;Basket
15/02/20;4592.09;Calcio
15/02/20;6435.8;Casual
15/02/20;952.42;Fitness
15/02/20;16366.9;Pesca
15/02/20;2810.87;Snowboard
15/02/20;1634.13;Tennis
15/02/20;1127.08;Volley
16/02/20;1975.8;Calcio
16/02/20;3244.78;Casual
16/02/20;1607.38;Fitness
16/02/20;13185.16;Pesca
16/02/20;9168.35;Running
16/02/20;3602.28;Sci
16/02/20;2456.1;Snowboard
16/02/20;2046.75;Tennis
17/02/20;7654.57;Bambino
17/02/20;16059.62;Calcio
17/02/20;2615.2;Casual
17/02/20;9803.39;Fitness
17/02/20;177.39;Nuoto
17/02/20;18040.6;Pesca
17/02/20;3810.23;Sci
17/02/20;8195.19;Snowboard
17/02/20;1986.71;Tennis
17/02/20;10142.33;Trekking
18/02/20;3197.57;Calcio
18/02/20;7025.26;Casual
18/02/20;815.97;Fitness
18/02/20;14633.44;Pesca
18/02/20;1717.36;Tennis
19/02/20;10349.73;Calcio
19/02/20;270.72;Ciclismo
19/02/20;1631.94;Fitness
19/02/20;543.07;Nuoto
19/02/20;37119.31;Pesca
19/02/20;2374.23;Running
19/02/20;3411.25;Tennis
19/02/20;1318.11;Volley
20/02/20;3948.86;Calcio
20/02/20;2740.19;Casual
20/02/20;13506.09;Fitness
20/02/20;15956.74;Pesca
20/02/20;1907.57;Running
20/02/20;5730.9;Snowboard
20/02/20;1127.08;Volley
21/02/20;4202.66;Bambino
21/02/20;712.27;Basket
21/02/20;4294.08;Calcio
21/02/20;270.72;Ciclismo
21/02/20;3423.53;Fitness
21/02/20;12827.39;Pesca
21/02/20;5711.8;Trekking
21/02/20;1127.08;Volley
22/02/20;3304.82;Bambino
22/02/20;6072.03;Calcio
22/02/20;3787.85;Casual
22/02/20;4164.73;Fitness
22/02/20;513.87;Mare
22/02/20;177.39;Nuoto
22/02/20;16085.54;Pesca
23/02/20;4893.1;Calcio
23/02/20;815.97;Fitness
23/02/20;15119.75;Pesca
23/02/20;1359.04;Sci
23/02/20;203.04;Tennis
24/02/20;791.41;Basket
24/02/20;6946.94;Calcio
24/02/20;1500.95;Casual
24/02/20;19550.01;Pesca
24/02/20;1077.96;Running
24/02/20;3029.19;Snowboard
25/02/20;7178.91;Calcio
25/02/20;1363.14;Casual
25/02/20;1960.51;Fitness
25/02/20;1304.73;Mare
25/02/20;15643.45;Pesca
25/02/20;2401.52;Running
25/02/20;5301.08;Trekking
26/02/20;6949.4;Calcio
26/02/20;2279.53;Casual
26/02/20;6268.51;Fitness
26/02/20;17586.22;Pesca
26/02/20;189.12;Tennis
27/02/20;798.23;Basket
27/02/20;7829.5;Calcio
27/02/20;8581.07;Casual
27/02/20;4246.87;Fitness
27/02/20;246.43;Mare
27/02/20;24127.09;Pesca
27/02/20;3737.37;Running
27/02/20;543.07;Snowboard
27/02/20;4774.93;Trekking
28/02/20;1031.56;Arti marziali
28/02/20;313.84;Bambino
28/02/20;712.27;Basket
28/02/20;9553.96;Calcio
28/02/20;1651.05;Casual
28/02/20;270.72;Ciclismo
28/02/20;4890.37;Fitness
28/02/20;876.83;Mare
28/02/20;19311.77;Pesca
28/02/20;1159.83;Running
29/02/20;798.23;Basket
29/02/20;5052.74;Calcio
29/02/20;6167.54;Casual
29/02/20;4074.4;Fitness
29/02/20;7911.37;Pesca
29/02/20;477.03;Running
01/03/20;8863.79;Casual
01/03/20;216.14;Ciclismo
01/03/20;2982.8;Fitness
01/03/20;30047.93;Pesca
01/03/20;5403.42;Tennis
01/03/20;571.18;Trekking
02/03/20;13544.57;Calcio
02/03/20;3015.55;Casual
02/03/20;878.74;Fitness
02/03/20;43904.97;Pesca
02/03/20;15064.08;Sci
02/03/20;4680.24;Tennis
02/03/20;4887.64;Trekking
03/03/20;3537.33;Calcio
03/03/20;8135.15;Casual
03/03/20;8793.66;Fitness
03/03/20;22663.53;Pesca
03/03/20;1842.08;Running
03/03/20;740.1;Sci
03/03/20;3258.43;Snowboard
03/03/20;5116.88;Tennis
03/03/20;1241.7;Volley
04/03/20;7398.05;Calcio
04/03/20;8778.1;Casual
04/03/20;189.12;Ciclismo
04/03/20;9085.11;Fitness
04/03/20;16337.16;Pesca
04/03/20;1910.3;Running
04/03/20;3192.93;Tennis
05/03/20;5123.15;Calcio
05/03/20;5695.7;Casual
05/03/20;2992.35;Fitness
05/03/20;26163.74;Pesca
05/03/20;189.12;Tennis
05/03/20;1526.33;Trekking
06/03/20;1524.42;Bambino
06/03/20;1088.87;Basket
06/03/20;4351.94;Calcio
06/03/20;3232.5;Casual
06/03/20;4898.56;Fitness
06/03/20;21362.88;Pesca
06/03/20;296.92;Ping-pong
06/03/20;1241.7;Running
06/03/20;3307.55;Tennis
06/03/20;1091.05;Trekking
06/03/20;537.89;Volley
07/03/20;947.51;Calcio
07/03/20;2723.54;Casual
07/03/20;3555.89;Fitness
07/03/20;16145.31;Pesca
07/03/20;706.81;Sci
08/03/20;4375.13;Calcio
08/03/20;189.12;Ciclismo
08/03/20;6280.79;Fitness
08/03/20;456.56;Mare
08/03/20;38354.73;Pesca
09/03/20;1214.41;Basket
09/03/20;10065.92;Calcio
09/03/20;3847.34;Casual
09/03/20;487.95;Ciclismo
09/03/20;13669.56;Fitness
09/03/20;16759.33;Pesca
09/03/20;2726.27;Running
10/03/20;322.02;Calcio
10/03/20;9161.25;Casual
10/03/20;17938.26;Fitness
10/03/20;28773.21;Pesca
10/03/20;1760.21;Running
10/03/20;4025.28;Tennis
11/03/20;3301.27;Calcio
11/03/20;3818.96;Casual
11/03/20;12532.93;Fitness
11/03/20;17077.26;Pesca
11/03/20;6549.6;Running
12/03/20;1745.47;Bambino
12/03/20;873.28;Calcio
12/03/20;1814.79;Casual
12/03/20;299.1;Ciclismo
12/03/20;55710.9;Fitness
12/03/20;18132.84;Pesca
12/03/20;54.31;Ping-pong
12/03/20;3492.03;Running
12/03/20;577.18;Trekking
13/03/20;1375.42;Basket
13/03/20;1648.32;Calcio
13/03/20;9685.22;Casual
13/03/20;33944.94;Fitness
13/03/20;6026.18;Pesca
14/03/20;712.27;Basket
14/03/20;939.05;Calcio
14/03/20;1050.67;Casual
14/03/20;270.72;Ciclismo
14/03/20;25923.86;Fitness
14/03/20;1542.43;Pattini
14/03/20;17793.08;Pesca
14/03/20;1506.41;Running
15/03/20;712.27;Basket
15/03/20;1771.12;Calcio
15/03/20;2806.23;Casual
15/03/20;66930.09;Fitness
15/03/20;3188.02;Pattini
15/03/20;21993.83;Pesca
15/03/20;2262.34;Running
16/03/20;1880.28;Calcio
16/03/20;3817.87;Casual
16/03/20;270.72;Ciclismo
16/03/20;89128.32;Fitness
16/03/20;21029.67;Pesca
16/03/20;431.18;Ping-pong
17/03/20;4860.08;Calcio
17/03/20;4106.33;Casual
17/03/20;189.12;Ciclismo
17/03/20;145118.94;Fitness
17/03/20;20171.68;Pesca
17/03/20;188.3;Ping-pong
17/03/20;1348.13;Running
17/03/20;815.97;Snowboard
17/03/20;1484.85;Volley
18/03/20;895.11;Calcio
18/03/20;1870.18;Casual
18/03/20;541.43;Ciclismo
18/03/20;231567.66;Fitness
18/03/20;2416.53;Mare
18/03/20;35860.15;Pesca
18/03/20;188.3;Ping-pong
18/03/20;407.99;Running
19/03/20;532.97;Bambino
19/03/20;2136.26;Calcio
19/03/20;1870.18;Casual
19/03/20;981.62;Ciclismo
19/03/20;443159.31;Fitness
19/03/20;215.59;Nuoto
19/03/20;13530.65;Pesca
19/03/20;242.61;Ping-pong
20/03/20;543.07;Arti marziali
20/03/20;1240.88;Bambino
20/03/20;712.27;Basket
20/03/20;1878.1;Calcio
20/03/20;1730.19;Casual
20/03/20;1333.12;Ciclismo
20/03/20;438813.1;Fitness
20/03/20;18425.66;Pesca
20/03/20;242.88;Ping-pong
20/03/20;1185.75;Tennis
21/03/20;1375.42;Basket
21/03/20;761.39;Calcio
21/03/20;270.72;Ciclismo
21/03/20;335754.87;Fitness
21/03/20;13742.15;Pesca
21/03/20;728.1;Ping-pong
21/03/20;666.69;Running
21/03/20;486.31;Volley
22/03/20;380.15;Bambino
22/03/20;564.9;Basket
22/03/20;106.43;Calcio
22/03/20;2453.37;Casual
22/03/20;1029.65;Ciclismo
22/03/20;208489.32;Fitness
22/03/20;1225.59;Freccette
22/03/20;122.81;Nuoto
22/03/20;10370.75;Pesca
22/03/20;1025.01;Ping-pong
22/03/20;1213.04;Running
22/03/20;535.98;Tennis
22/03/20;2292.36;Trekking
22/03/20;243.15;Volley
23/03/20;2838.43;Basket
23/03/20;3213.67;Calcio
23/03/20;1773.85;Casual
23/03/20;496292.67;Fitness
23/03/20;25446.83;Pesca
23/03/20;297.19;Ping-pong
23/03/20;1222.59;Snowboard
23/03/20;95.79;Tennis
23/03/20;243.15;Volley
24/03/20;609.11;Bambino
24/03/20;3186.11;Calcio
24/03/20;3117.06;Casual
24/03/20;270.72;Ciclismo
24/03/20;516104.93;Fitness
24/03/20;12005.69;Pesca
24/03/20;430.91;Ping-pong
24/03/20;2453.37;Running
24/03/20;243.15;Volley
25/03/20;240.7;Basket
25/03/20;2220.04;Calcio
25/03/20;2445.18;Casual
25/03/20;650.59;Ciclismo
25/03/20;196565.78;Fitness
25/03/20;1225.59;Pattini
25/03/20;22292.93;Pesca
25/03/20;619.48;Ping-pong
25/03/20;95.79;Tennis
26/03/20;3546.34;Calcio
26/03/20;1948.51;Casual
26/03/20;704.35;Ciclismo
26/03/20;168171.9;Fitness
26/03/20;494.77;Mare
26/03/20;9396.22;Pesca
26/03/20;270.17;Running
27/03/20;1524.97;Bambino
27/03/20;1904.84;Basket
27/03/20;2093.14;Calcio
27/03/20;1718.45;Casual
27/03/20;541.43;Ciclismo
27/03/20;341407.72;Fitness
27/03/20;763.3;Mare
27/03/20;17074.26;Pesca
27/03/20;539.52;Ping-pong
27/03/20;394.34;Running
27/03/20;3001.9;Tennis
28/03/20;379.33;Baseball
28/03/20;859.64;Basket
28/03/20;2951.41;Calcio
28/03/20;3945.86;Casual
28/03/20;358422.22;Fitness
28/03/20;12642.64;Pesca
28/03/20;807.78;Ping-pong
28/03/20;1769.76;Running
28/03/20;486.31;Volley
29/03/20;438.28;Bambino
29/03/20;1277.17;Basket
29/03/20;922.4;Calcio
29/03/20;1241.7;Casual
29/03/20;648.96;Ciclismo
29/03/20;303189.44;Fitness
29/03/20;3676.78;Freccette
29/03/20;494.77;Mare
29/03/20;20992.56;Pesca
29/03/20;242.61;Ping-pong
29/03/20;385.06;Tennis
29/03/20;270.17;Trekking
30/03/20;1329.57;Basket
30/03/20;1907.57;Calcio
30/03/20;1241.7;Casual
30/03/20;299.1;Ciclismo
30/03/20;368412.27;Fitness
30/03/20;215.59;Nuoto
30/03/20;18558.84;Pesca
30/03/20;54.31;Ping-pong
30/03/20;868.64;Tennis
31/03/20;564.9;Basket
31/03/20;815.97;Calcio
31/03/20;1441.73;Casual
31/03/20;317228.78;Fitness
31/03/20;218.32;Nuoto
31/03/20;17719.67;Pesca
31/03/20;54.31;Ping-pong
31/03/20;1342.67;Tennis
01/04/20;379.33;Baseball
01/04/20;712.27;Basket
01/04/20;463.93;Calcio
01/04/20;11580.24;Casual
01/04/20;200461.7;Fitness
01/04/20;2117.7;Mare
01/04/20;16157.86;Pesca
01/04/20;431.18;Ping-pong
01/04/20;1989.71;Running
01/04/20;478.94;Tennis
01/04/20;1333.39;Trekking
01/04/20;243.15;Volley
02/04/20;776.4;Bambino
02/04/20;933.32;Basket
02/04/20;5835.42;Calcio
02/04/20;12375.2;Casual
02/04/20;1080.68;Ciclismo
02/04/20;155797.52;Fitness
02/04/20;380.15;Mare
02/04/20;1127.35;Pattini
02/04/20;12613.17;Pesca
02/04/20;188.3;Ping-pong
02/04/20;1946.6;Running
02/04/20;1087.23;Snowboard
02/04/20;486.31;Volley
03/04/20;750.48;Bambino
03/04/20;6276.43;Calcio
03/04/20;13333.89;Casual
03/04/20;813.51;Ciclismo
03/04/20;140467.09;Fitness
03/04/20;23239.35;Pesca
03/04/20;514.14;Ping-pong
03/04/20;407.99;Sci
03/04/20;772.03;Tennis
03/04/20;270.17;Trekking
03/04/20;243.15;Volley
04/04/20;1061.58;Basket
04/04/20;12624.08;Calcio
04/04/20;10415.5;Casual
04/04/20;759.75;Ciclismo
04/04/20;185756.48;Fitness
04/04/20;36280.69;Pesca
04/04/20;727.82;Ping-pong
04/04/20;817.34;Running
04/04/20;478.94;Tennis
04/04/20;1907.57;Trekking
04/04/20;2047.57;Volley
05/04/20;3866.99;Bambino
05/04/20;998.81;Basket
05/04/20;3841.07;Calcio
05/04/20;6997.97;Casual
05/04/20;270.72;Ciclismo
05/04/20;267146.72;Fitness
05/04/20;1225.59;Freccette
05/04/20;380.15;Mare
05/04/20;1866.91;Pattini
05/04/20;47297.94;Pesca
05/04/20;1079.32;Ping-pong
05/04/20;12103.12;Running
05/04/20;1618.84;Tennis
05/04/20;933.32;Trekking
05/04/20;1215.77;Volley
06/04/20;1524.42;Bambino
06/04/20;7147.25;Calcio
06/04/20;10921.19;Casual
06/04/20;270.72;Ciclismo
06/04/20;137573.26;Fitness
06/04/20;1402.16;Mare
06/04/20;762.21;Pattini
06/04/20;34893.54;Pesca
06/04/20;2132.99;Ping-pong
06/04/20;2789.86;Running
06/04/20;501.04;Tennis
06/04/20;1945.23;Volley
07/04/20;3665.05;Bambino
07/04/20;728.64;Basket
07/04/20;6715.8;Calcio
07/04/20;13613.07;Casual
07/04/20;2138.17;Ciclismo
07/04/20;104058.13;Fitness
07/04/20;2451.19;Freccette
07/04/20;724;Mare
07/04/20;1144.27;Nuoto
07/04/20;12762.99;Pesca
07/04/20;2133.26;Ping-pong
07/04/20;668.61;Running
07/04/20;1382.51;Tennis
07/04/20;1090.24;Trekking
07/04/20;2188.39;Volley
08/04/20;543.07;Arti marziali
08/04/20;3622.75;Basket
08/04/20;6429.8;Calcio
08/04/20;4821.6;Casual
08/04/20;758.93;Ciclismo
08/04/20;167645.2;Fitness
08/04/20;1104.15;Mare
08/04/20;28098.88;Pesca
08/04/20;1781.76;Ping-pong
08/04/20;2456.1;Running
08/04/20;1574.36;Tennis
08/04/20;1945.23;Volley
09/04/20;188.3;Basket
09/04/20;3721.26;Calcio
09/04/20;3837.79;Casual
09/04/20;1250.7;Ciclismo
09/04/20;90672.12;Fitness
09/04/20;934.14;Mare
09/04/20;27619.94;Pesca
09/04/20;1321.93;Ping-pong
09/04/20;1526.33;Skateboard
09/04/20;1673.7;Tennis
09/04/20;1996.81;Volley
10/04/20;188.3;Arti marziali
10/04/20;1751.75;Bambino
10/04/20;1705.63;Basket
10/04/20;2969.15;Calcio
10/04/20;8228.75;Casual
10/04/20;1247.97;Ciclismo
10/04/20;167885.9;Fitness
10/04/20;817.61;Mare
10/04/20;433.91;Pattini
10/04/20;31333.01;Pesca
10/04/20;2668.69;Ping-pong
10/04/20;7709.43;Running
10/04/20;270.17;Tennis
10/04/20;486.31;Volley
11/04/20;188.3;Arti marziali
11/04/20;2984.43;Basket
11/04/20;2954.42;Calcio
11/04/20;10478;Casual
11/04/20;598.2;Ciclismo
11/04/20;100572.38;Fitness
11/04/20;2800.5;Mare
11/04/20;1659.5;Pattini
11/04/20;40709.31;Pesca
11/04/20;836.44;Ping-pong
11/04/20;852.27;Tennis
11/04/20;1215.77;Volley
12/04/20;571.18;Bambino
12/04/20;379.33;Baseball
12/04/20;540.34;Basket
12/04/20;5201.47;Calcio
12/04/20;17396.28;Casual
12/04/20;1614.48;Ciclismo
12/04/20;128699.91;Fitness
12/04/20;1373.51;Mare
12/04/20;1225.59;Pattini
12/04/20;20148.75;Pesca
12/04/20;1538.88;Ping-pong
12/04/20;2114.98;Running
12/04/20;1007;Tennis
12/04/20;729.46;Volley
13/04/20;1225.32;Bambino
13/04/20;376.6;Basket
13/04/20;7241.4;Calcio
13/04/20;8842.78;Casual
13/04/20;120531.74;Fitness
13/04/20;1225.59;Freccette
13/04/20;3788.12;Mare
13/04/20;3938.22;Pattini
13/04/20;22098.35;Pesca
13/04/20;2672.24;Ping-pong
13/04/20;1139.36;Running
13/04/20;611.57;Skateboard
13/04/20;1968.97;Tennis
13/04/20;668.61;Trekking
13/04/20;1702.08;Volley
14/04/20;2214.58;Basket
14/04/20;14104.29;Calcio
